visibility_score,visibility_label,swell_band,logged_at_utc,location,valid_time_utc,valid_time_local,wind_speed_kmh,wind_dir_deg,wind_gust_kmh,rainfall_mm,swell_height_m,swell_period_s,swell_dir_deg,wave_height_m,wind_wave_height_m,current_velocity_kmh,current_dir_deg,sea_level_height_m,sea_surface_temp_c,chlorophyll_mg_m3,chlorophyll_source,notes
57.3,Fair,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T15:00:00Z,2026-09-02T01:00,14.7,247,28.4,0.0,1.72,10.4,226,2.06,0.82,1.0,68,0.39,14.9,,unavailable (no satellite pass / dataset error),
59.0,Fair,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T16:00:00Z,2026-09-02T02:00,12.4,257,25.6,0.0,1.74,10.3,226,2.06,0.78,1.0,68,0.45,14.9,,unavailable (no satellite pass / dataset error),
60.8,Good,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T17:00:00Z,2026-09-02T03:00,10.1,281,20.9,0.0,1.78,10.25,227,2.08,0.72,0.9,79,0.44,14.9,,unavailable (no satellite pass / dataset error),
61.1,Good,Getting rough,2026-09-01T18:09:13Z,Portland Bay,2026-09-01T18:00:00Z,2026-09-02T04:00,9.7,310,16.9,0.0,1.8,10.2,227,2.08,0.68,0.9,79,0.37,14.9,,unavailable (no satellite pass / dataset error),
55.6,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T13:00:00Z,2026-09-01T23:00,19.2,251,37.8,0.1,1.62,10.3,230,2.5,0.66,1.3,98,0.13,14.3,,unavailable (no satellite pass / dataset error),
55.5,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T14:00:00Z,2026-09-02T00:00,20.0,249,32.4,0.1,1.72,9.95,231,2.48,0.86,1.1,90,0.3,14.3,,unavailable (no satellite pass / dataset error),
53.6,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T15:00:00Z,2026-09-02T01:00,22.9,250,37.8,0.1,1.8,9.6,232,2.48,1.04,0.9,90,0.42,14.3,,unavailable (no satellite pass / dataset error),
54.0,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T16:00:00Z,2026-09-02T02:00,22.1,251,37.4,0.0,1.86,9.1,233,2.5,1.08,0.9,90,0.48,14.3,,unavailable (no satellite pass / dataset error),
55.8,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T17:00:00Z,2026-09-02T03:00,20.3,257,36.0,0.0,1.9,8.6,233,2.54,1.12,0.7,90,0.46,14.3,,unavailable (no satellite pass / dataset error),
56.2,Fair,Getting rough,2026-09-01T18:09:13Z,Bay of Islands,2026-09-01T18:00:00Z,2026-09-02T04:00,19.7,265,33.5,0.0,1.96,8.25,234,2.56,1.16,0.7,90,0.36,14.3,,unavailable (no satellite pass / dataset error),
54.0,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T13:00:00Z,2026-09-01T23:00,17.4,254,51.8,0.6,2.14,11.45,232,2.84,1.06,2.9,90,0.17,14.2,,unavailable (no satellite pass / dataset error),
54.5,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T14:00:00Z,2026-09-02T00:00,16.9,262,36.7,0.3,2.24,11.0,233,2.82,1.1,2.7,86,0.42,14.2,,unavailable (no satellite pass / dataset error),
54.2,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T15:00:00Z,2026-09-02T01:00,18.2,261,36.7,0.3,2.34,10.65,234,2.82,1.14,2.2,81,0.61,14.2,,unavailable (no satellite pass / dataset error),
55.2,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T16:00:00Z,2026-09-02T02:00,18.8,266,38.2,0.1,2.38,10.5,234,2.84,1.28,1.4,67,0.69,14.2,,unavailable (no satellite pass / dataset error),
57.1,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T17:00:00Z,2026-09-02T03:00,18.4,269,37.8,0.0,2.4,10.4,233,2.88,1.42,0.6,18,0.63,14.2,,unavailable (no satellite pass / dataset error),
57.1,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Otway Lightstation,2026-09-01T18:00:00Z,2026-09-02T04:00,17.8,273,37.1,0.0,2.44,10.3,233,2.9,1.56,0.8,315,0.44,14.2,,unavailable (no satellite pass / dataset error),
55.8,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T13:00:00Z,2026-09-01T23:00,19.3,254,49.3,0.5,2.12,11.5,234,2.8,1.28,1.8,53,0.16,14.2,,unavailable (no satellite pass / dataset error),
56.7,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T14:00:00Z,2026-09-02T00:00,18.5,257,38.2,0.3,2.24,11.05,234,2.8,1.2,1.5,54,0.45,14.2,,unavailable (no satellite pass / dataset error),
56.7,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T15:00:00Z,2026-09-02T01:00,19.0,257,36.4,0.2,2.34,10.7,235,2.8,1.1,1.2,51,0.7,14.2,,unavailable (no satellite pass / dataset error),
57.5,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T16:00:00Z,2026-09-02T02:00,19.4,260,37.4,0.1,2.36,10.6,234,2.82,1.26,0.5,45,0.82,14.1,,unavailable (no satellite pass / dataset error),
58.0,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T17:00:00Z,2026-09-02T03:00,19.3,265,37.8,0.0,2.36,10.55,234,2.86,1.42,0.3,225,0.75,14.1,,unavailable (no satellite pass / dataset error),
57.6,Fair,Getting rough,2026-09-01T18:09:13Z,Apollo Bay,2026-09-01T18:00:00Z,2026-09-02T04:00,18.2,269,37.1,0.0,2.38,10.5,233,2.88,1.58,0.9,233,0.52,14.1,,unavailable (no satellite pass / dataset error),
64.8,Good,Bit dodgy,2026-09-01T18:09:13Z,Kennett River,2026-09-01T13:00:00Z,2026-09-01T23:00,19.5,287,51.8,0.1,1.42,10.7,228,1.58,0.48,1.5,54,0.14,13.9,,unavailable (no satellite pass / dataset error),
68.1,Good,Bit dodgy,2026-09-01T18:09:13Z,Kennett River,2026-09-01T14:00:00Z,2026-09-02T00:00,14.7,242,42.8,0.1,1.48,10.35,229,1.6,0.46,1.5,45,0.47,13.9,,unavailable (no satellite pass / dataset error),
69.3,Good,Getting rough,2026-09-01T18:09:13Z,Kennett River,2026-09-01T15:00:00Z,2026-09-02T01:00,13.2,253,31.7,0.1,1.54,10.05,230,1.62,0.46,1.3,45,0.76,13.9,,unavailable (no satellite pass / dataset error),
70.0,Good,Getting rough,2026-09-01T18:09:13Z,Kennett River,2026-09-01T16:00:00Z,2026-09-02T02:00,13.1,252,28.4,0.0,1.54,9.95,229,1.64,0.48,0.8,45,0.9,13.8,,unavailable (no satellite pass / dataset error),
70.4,Good,Getting rough,2026-09-01T18:09:13Z,Kennett River,2026-09-01T17:00:00Z,2026-09-02T03:00,13.9,260,30.2,0.0,1.56,9.95,229,1.66,0.5,0.2,0,0.83,13.8,,unavailable (no satellite pass / dataset error),
70.2,Good,Getting rough,2026-09-01T18:09:13Z,Kennett River,2026-09-01T18:00:00Z,2026-09-02T04:00,13.4,266,30.2,0.0,1.56,9.9,228,1.68,0.52,0.4,270,0.59,13.8,,unavailable (no satellite pass / dataset error),
75.9,Good,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T13:00:00Z,2026-09-01T23:00,17.7,303,33.1,0.0,0.86,10.45,218,0.96,0.32,0.8,63,0.08,13.7,,unavailable (no satellite pass / dataset error),
76.3,Good,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T14:00:00Z,2026-09-02T00:00,17.3,292,30.6,0.0,0.88,10.35,218,0.94,0.24,0.8,63,0.48,13.7,,unavailable (no satellite pass / dataset error),
77.4,Good,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T15:00:00Z,2026-09-02T01:00,15.9,273,29.9,0.0,0.9,10.25,219,0.94,0.16,0.8,63,0.86,13.6,,unavailable (no satellite pass / dataset error),
80.5,Excellent,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T16:00:00Z,2026-09-02T02:00,12.1,264,27.4,0.0,0.9,10.2,219,0.96,0.14,0.6,56,1.07,13.6,,unavailable (no satellite pass / dataset error),
81.2,Excellent,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T17:00:00Z,2026-09-02T03:00,11.7,274,20.9,0.2,0.92,10.15,219,0.96,0.12,0.3,45,1.01,13.6,,unavailable (no satellite pass / dataset error),
80.5,Excellent,Doable,2026-09-01T18:09:13Z,Torquay,2026-09-01T18:00:00Z,2026-09-02T04:00,13.0,276,23.0,0.1,0.92,10.15,219,0.98,0.1,0.0,90,0.72,13.6,,unavailable (no satellite pass / dataset error),
71.9,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T13:00:00Z,2026-09-01T23:00,20.8,307,38.9,0.0,0.98,10.8,220,1.06,0.36,0.7,76,0.06,13.7,,unavailable (no satellite pass / dataset error),
73.4,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T14:00:00Z,2026-09-02T00:00,18.9,295,36.4,0.0,1.0,10.7,221,1.06,0.34,0.7,76,0.48,13.7,,unavailable (no satellite pass / dataset error),
74.8,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T15:00:00Z,2026-09-02T01:00,17.3,279,33.5,0.0,1.02,10.6,221,1.06,0.3,0.6,72,0.88,13.7,,unavailable (no satellite pass / dataset error),
77.7,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T16:00:00Z,2026-09-02T02:00,13.7,267,31.0,0.0,1.04,10.35,221,1.08,0.26,0.4,63,1.1,13.6,,unavailable (no satellite pass / dataset error),
79.3,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T17:00:00Z,2026-09-02T03:00,11.3,270,24.1,0.2,1.08,10.05,222,1.1,0.22,0.3,45,1.05,13.6,,unavailable (no satellite pass / dataset error),
77.7,Good,Doable,2026-09-01T18:09:13Z,Port Phillip Heads (J5 Submarine),2026-09-01T18:00:00Z,2026-09-02T04:00,13.4,284,23.8,0.1,1.1,9.9,222,1.12,0.18,0.2,0,0.76,13.6,,unavailable (no satellite pass / dataset error),
67.0,Good,Doable,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T13:00:00Z,2026-09-01T23:00,23.9,305,41.4,0.0,1.12,10.85,223,1.2,0.42,1.0,68,0.04,13.6,,unavailable (no satellite pass / dataset error),
69.3,Good,Doable,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T14:00:00Z,2026-09-02T00:00,20.9,293,40.0,0.0,1.12,10.8,223,1.2,0.4,1.0,68,0.48,13.6,,unavailable (no satellite pass / dataset error),
69.6,Good,Doable,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T15:00:00Z,2026-09-02T01:00,20.5,280,35.6,0.0,1.14,10.75,223,1.2,0.38,1.0,68,0.88,13.6,,unavailable (no satellite pass / dataset error),
71.1,Good,Doable,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T16:00:00Z,2026-09-02T02:00,19.3,270,34.6,0.0,1.16,10.55,223,1.22,0.32,0.6,72,1.11,13.6,,unavailable (no satellite pass / dataset error),
73.8,Good,Doable,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T17:00:00Z,2026-09-02T03:00,16.0,262,32.8,0.0,1.2,10.25,224,1.24,0.28,0.4,63,1.06,13.6,,unavailable (no satellite pass / dataset error),
74.8,Good,Bit dodgy,2026-09-01T18:09:13Z,Queenscliff,2026-09-01T18:00:00Z,2026-09-02T04:00,15.3,274,27.4,0.1,1.22,10.1,224,1.26,0.22,0.0,90,0.77,13.6,,unavailable (no satellite pass / dataset error),
61.0,Good,Bit dodgy,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T13:00:00Z,2026-09-01T23:00,27.8,310,51.5,0.0,1.4,10.9,227,1.56,0.62,0.6,124,0.03,13.6,,unavailable (no satellite pass / dataset error),
61.4,Good,Bit dodgy,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T14:00:00Z,2026-09-02T00:00,27.2,298,50.0,0.0,1.42,10.8,228,1.56,0.62,0.6,108,0.46,13.6,,unavailable (no satellite pass / dataset error),
62.4,Good,Bit dodgy,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T15:00:00Z,2026-09-02T01:00,25.7,288,49.0,0.0,1.44,10.65,228,1.58,0.6,0.6,108,0.87,13.6,,unavailable (no satellite pass / dataset error),
65.6,Good,Bit dodgy,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T16:00:00Z,2026-09-02T02:00,21.1,255,46.4,0.1,1.46,10.5,228,1.6,0.54,0.6,108,1.12,13.6,,unavailable (no satellite pass / dataset error),
67.7,Good,Bit dodgy,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T17:00:00Z,2026-09-02T03:00,18.1,243,38.5,0.3,1.5,10.3,228,1.62,0.48,0.4,117,1.08,13.6,,unavailable (no satellite pass / dataset error),
67.1,Good,Getting rough,2026-09-01T18:09:13Z,Blairgowrie Back Beach,2026-09-01T18:00:00Z,2026-09-02T04:00,18.3,247,33.5,0.3,1.52,10.2,228,1.64,0.42,0.4,153,0.79,13.6,,unavailable (no satellite pass / dataset error),
57.8,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T13:00:00Z,2026-09-01T23:00,27.3,308,51.1,0.0,1.52,10.85,234,1.8,0.8,0.9,90,0.02,13.7,,unavailable (no satellite pass / dataset error),
57.2,Fair,Getting rough,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T14:00:00Z,2026-09-02T00:00,27.3,298,47.9,0.0,1.52,11.05,233,1.82,0.78,1.1,90,0.45,13.7,,unavailable (no satellite pass / dataset error),
57.4,Fair,Bit dodgy,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T15:00:00Z,2026-09-02T01:00,27.1,288,48.6,0.0,1.5,11.1,233,1.86,0.78,0.9,90,0.86,13.7,,unavailable (no satellite pass / dataset error),
62.0,Good,Getting rough,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T16:00:00Z,2026-09-02T02:00,20.9,247,47.2,0.2,1.56,10.85,234,1.9,0.82,0.7,76,1.11,13.7,,unavailable (no satellite pass / dataset error),
63.1,Good,Getting rough,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T17:00:00Z,2026-09-02T03:00,19.0,258,36.4,0.3,1.62,10.5,234,1.92,0.84,0.6,72,1.09,13.7,,unavailable (no satellite pass / dataset error),
62.0,Good,Getting rough,2026-09-01T18:09:13Z,Cape Schanck,2026-09-01T18:00:00Z,2026-09-02T04:00,20.2,257,34.9,0.2,1.68,10.25,235,1.96,0.88,0.4,63,0.82,13.7,,unavailable (no satellite pass / dataset error),
54.8,Fair,Bit dodgy,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T13:00:00Z,2026-09-01T23:00,29.9,310,55.8,0.7,1.28,11.0,241,1.8,1.16,1.2,117,-0.06,13.7,,unavailable (no satellite pass / dataset error),
55.1,Fair,Bit dodgy,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T14:00:00Z,2026-09-02T00:00,27.3,303,50.0,0.7,1.24,11.45,241,1.84,1.16,1.5,104,0.42,13.7,,unavailable (no satellite pass / dataset error),
53.6,Fair,Doable,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T15:00:00Z,2026-09-02T01:00,28.3,293,47.2,0.6,1.2,11.65,241,1.86,1.16,1.5,104,0.86,13.7,,unavailable (no satellite pass / dataset error),
50.9,Fair,Doable,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T16:00:00Z,2026-09-02T02:00,31.3,272,54.4,0.1,1.2,11.45,241,1.9,1.14,1.5,104,1.16,13.7,,unavailable (no satellite pass / dataset error),
59.4,Fair,Doable,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T17:00:00Z,2026-09-02T03:00,19.8,254,53.3,0.0,1.2,11.0,241,1.92,1.1,1.5,97,1.18,13.7,,unavailable (no satellite pass / dataset error),
58.9,Fair,Doable,2026-09-01T18:09:13Z,Cape Paterson,2026-09-01T18:00:00Z,2026-09-02T04:00,19.8,262,33.8,0.1,1.2,10.55,241,1.96,1.08,1.5,97,0.94,13.7,,unavailable (no satellite pass / dataset error),
52.2,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T13:00:00Z,2026-09-01T23:00,46.8,306,61.9,0.0,0.94,10.55,230,2.06,1.66,0.7,104,-0.1,13.6,,unavailable (no satellite pass / dataset error),
51.4,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T14:00:00Z,2026-09-02T00:00,43.9,292,59.8,0.2,0.96,10.55,230,2.08,1.7,0.9,90,0.37,13.6,,unavailable (no satellite pass / dataset error),
50.8,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T15:00:00Z,2026-09-02T01:00,44.6,284,56.5,0.3,0.98,10.3,230,2.12,1.74,0.9,90,0.81,13.6,,unavailable (no satellite pass / dataset error),
50.1,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T16:00:00Z,2026-09-02T02:00,37.2,251,59.8,0.3,1.0,9.35,239,2.12,1.6,1.1,90,1.1,13.6,,unavailable (no satellite pass / dataset error),
50.1,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T17:00:00Z,2026-09-02T03:00,36.1,253,46.4,0.0,1.02,8.15,247,2.12,1.48,1.1,90,1.16,13.6,,unavailable (no satellite pass / dataset error),
50.1,Fair,Doable,2026-09-01T18:09:13Z,Wilsons Prom (West - Norman Bay),2026-09-01T18:00:00Z,2026-09-02T04:00,38.4,255,47.9,0.0,1.04,7.55,256,2.12,1.34,1.1,90,0.95,13.6,,unavailable (no satellite pass / dataset error),
65.5,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T13:00:00Z,2026-09-01T23:00,25.8,290,55.1,0.0,0.56,9.85,234,1.4,1.12,0.4,27,-0.14,13.4,,unavailable (no satellite pass / dataset error),
64.9,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T14:00:00Z,2026-09-02T00:00,25.1,290,56.2,0.6,0.56,9.65,233,1.46,1.22,0.4,27,0.27,13.4,,unavailable (no satellite pass / dataset error),
64.3,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T15:00:00Z,2026-09-02T01:00,24.2,288,53.6,0.6,0.56,9.3,233,1.54,1.3,0.4,27,0.65,13.4,,unavailable (no satellite pass / dataset error),
62.9,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T16:00:00Z,2026-09-02T02:00,25.3,285,53.6,0.5,0.64,8.65,239,1.54,1.2,0.4,27,0.92,13.4,,unavailable (no satellite pass / dataset error),
66.7,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T17:00:00Z,2026-09-02T03:00,19.7,254,56.2,0.4,0.72,7.85,246,1.54,1.08,0.4,27,1.02,13.4,,unavailable (no satellite pass / dataset error),
67.5,Good,Great,2026-09-01T18:09:13Z,Wilsons Prom (East - Sealers Cove),2026-09-01T18:00:00Z,2026-09-02T04:00,18.6,254,41.8,0.0,0.8,7.5,252,1.54,0.98,0.4,27,0.88,13.4,,unavailable (no satellite pass / dataset error),
84.9,Excellent,Doable,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T13:00:00Z,2026-09-01T23:00,8.4,351,17.3,0.0,0.82,9.2,170,0.9,0.04,0.6,214,0.47,15.2,,unavailable (no satellite pass / dataset error),
83.0,Excellent,Great,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T14:00:00Z,2026-09-02T00:00,11.4,332,20.2,0.0,0.78,9.1,169,0.86,0.04,0.6,214,0.38,15.2,,unavailable (no satellite pass / dataset error),
83.1,Excellent,Great,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T15:00:00Z,2026-09-02T01:00,11.5,328,23.8,0.0,0.76,9.05,169,0.84,0.04,0.6,198,0.2,15.2,,unavailable (no satellite pass / dataset error),
82.7,Excellent,Great,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T16:00:00Z,2026-09-02T02:00,12.2,343,22.7,0.0,0.74,9.0,168,0.82,0.04,0.6,198,0.0,15.2,,unavailable (no satellite pass / dataset error),
81.9,Excellent,Great,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T17:00:00Z,2026-09-02T03:00,13.5,350,26.3,0.0,0.72,8.95,168,0.8,0.04,0.6,198,-0.18,15.2,,unavailable (no satellite pass / dataset error),
82.0,Excellent,Great,2026-09-01T18:09:13Z,Mallacoota,2026-09-01T18:00:00Z,2026-09-02T04:00,14.1,355,28.1,0.0,0.7,8.9,167,0.78,0.04,0.4,207,-0.29,15.2,,unavailable (no satellite pass / dataset error),
95.4,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T13:00:00Z,2026-09-01T23:00,3.5,9,7.2,0.0,,,,,,0.5,135,0.52,17.1,,unavailable (no satellite pass / dataset error),
93.7,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T14:00:00Z,2026-09-02T00:00,5.3,332,10.8,0.0,,,,,,0.5,135,0.4,17.1,,unavailable (no satellite pass / dataset error),
91.0,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T15:00:00Z,2026-09-02T01:00,8.4,305,14.4,0.0,,,,,,0.4,153,0.2,17.1,,unavailable (no satellite pass / dataset error),
93.1,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T16:00:00Z,2026-09-02T02:00,4.7,344,19.8,1.1,,,,,,0.4,153,-0.03,17.1,,unavailable (no satellite pass / dataset error),
91.0,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T17:00:00Z,2026-09-02T03:00,6.9,319,15.5,0.0,,,,,,0.4,153,-0.22,17.1,,unavailable (no satellite pass / dataset error),
92.8,Excellent,,2026-09-01T18:09:13Z,Eden,2026-09-01T18:00:00Z,2026-09-02T04:00,5.2,297,11.2,0.0,,,,,,0.3,135,-0.34,17.1,,unavailable (no satellite pass / dataset error),
83.9,Excellent,Doable,2026-09-01T18:09:13Z,Green Cape,2026-09-01T13:00:00Z,2026-09-01T23:00,7.5,8,11.5,0.0,0.82,7.55,161,1.1,0.04,0.6,146,0.5,17.2,,unavailable (no satellite pass / dataset error),
82.8,Excellent,Great,2026-09-01T18:09:13Z,Green Cape,2026-09-01T14:00:00Z,2026-09-02T00:00,9.2,337,17.6,0.0,0.8,7.55,161,1.08,0.1,0.6,146,0.39,17.2,,unavailable (no satellite pass / dataset error),
82.5,Excellent,Great,2026-09-01T18:09:13Z,Green Cape,2026-09-01T15:00:00Z,2026-09-02T01:00,9.8,313,16.9,0.0,0.78,7.55,160,1.06,0.14,0.6,146,0.2,17.2,,unavailable (no satellite pass / dataset error),
81.3,Excellent,Great,2026-09-01T18:09:13Z,Green Cape,2026-09-01T16:00:00Z,2026-09-02T02:00,10.8,349,23.0,0.8,0.76,7.55,159,1.04,0.14,0.5,135,-0.02,17.2,,unavailable (no satellite pass / dataset error),
81.6,Excellent,Great,2026-09-01T18:09:13Z,Green Cape,2026-09-01T17:00:00Z,2026-09-02T03:00,10.8,328,20.9,0.0,0.74,7.5,158,1.0,0.12,0.5,135,-0.21,17.2,,unavailable (no satellite pass / dataset error),
83.0,Excellent,Great,2026-09-01T18:09:13Z,Green Cape,2026-09-01T18:00:00Z,2026-09-02T04:00,9.2,320,19.1,0.0,0.72,7.5,157,0.98,0.12,0.5,135,-0.32,17.2,,unavailable (no satellite pass / dataset error),
83.4,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T13:00:00Z,2026-09-01T23:00,10.7,330,19.4,0.0,0.48,6.15,53,0.66,0.02,1.5,187,0.52,17.4,,unavailable (no satellite pass / dataset error),
84.1,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T14:00:00Z,2026-09-02T00:00,10.0,308,19.4,0.0,0.46,6.1,53,0.64,0.02,1.5,187,0.41,17.4,,unavailable (no satellite pass / dataset error),
84.5,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T15:00:00Z,2026-09-02T01:00,9.5,309,20.2,0.0,0.46,6.25,53,0.64,0.02,1.5,194,0.2,17.4,,unavailable (no satellite pass / dataset error),
85.1,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T16:00:00Z,2026-09-02T02:00,8.9,29,16.2,0.0,0.46,6.8,76,0.62,0.02,1.5,194,-0.02,17.4,,unavailable (no satellite pass / dataset error),
87.4,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T17:00:00Z,2026-09-02T03:00,6.1,326,15.5,0.0,0.46,7.5,100,0.6,0.02,1.5,194,-0.22,17.4,,unavailable (no satellite pass / dataset error),
86.9,Excellent,Great,2026-09-01T18:09:13Z,Tathra,2026-09-01T18:00:00Z,2026-09-02T04:00,7.0,339,14.0,0.0,0.46,8.05,123,0.58,0.02,1.5,187,-0.34,17.4,,unavailable (no satellite pass / dataset error),
80.2,Excellent,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T13:00:00Z,2026-09-01T23:00,10.5,311,14.8,0.0,0.92,8.9,143,1.18,0.16,1.0,202,0.55,17.5,,unavailable (no satellite pass / dataset error),
77.8,Good,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T14:00:00Z,2026-09-02T00:00,13.8,299,23.8,0.0,0.94,8.9,145,1.14,0.12,1.0,202,0.43,17.4,,unavailable (no satellite pass / dataset error),
81.5,Excellent,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T15:00:00Z,2026-09-02T01:00,9.0,322,23.8,0.0,0.96,8.95,148,1.12,0.08,1.0,202,0.23,17.4,,unavailable (no satellite pass / dataset error),
84.2,Excellent,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T16:00:00Z,2026-09-02T02:00,5.5,17,14.8,0.0,0.92,9.05,150,1.12,0.14,1.0,202,-0.01,17.4,,unavailable (no satellite pass / dataset error),
79.0,Good,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T17:00:00Z,2026-09-02T03:00,12.5,30,23.0,0.1,0.88,9.15,151,1.1,0.2,1.0,202,-0.21,17.4,,unavailable (no satellite pass / dataset error),
81.2,Excellent,Doable,2026-09-01T18:09:13Z,Bermagui,2026-09-01T18:00:00Z,2026-09-02T04:00,9.5,335,23.4,0.0,0.84,9.25,153,1.1,0.26,1.0,202,-0.33,17.4,,unavailable (no satellite pass / dataset error),
80.8,Excellent,Great,2026-09-01T18:09:13Z,Narooma,2026-09-01T13:00:00Z,2026-09-01T23:00,11.4,296,15.1,0.0,0.72,9.2,151,0.92,0.1,1.3,172,0.57,17.2,,unavailable (no satellite pass / dataset error),
81.6,Excellent,Great,2026-09-01T18:09:13Z,Narooma,2026-09-01T14:00:00Z,2026-09-02T00:00,10.3,303,22.7,0.0,0.72,9.2,150,0.92,0.1,1.3,172,0.45,17.2,,unavailable (no satellite pass / dataset error),
